FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
151013;0700;1,26667;;;
151013;0800;0,600001;;;
151013;0900;0,308334;;;
151013;1000;0,241668;;;
151013;1100;;0,285715;;
151013;1200;0,380001;;;
151013;1300;0,208333;;;
151013;1400;0,183333;;;
151013;1500;0,166667;;;
151013;1600;0,166667;;;
151013;1700;0,208333;;;
151013;1800;0,458334;;;
151013;1900;0,425001;;;
151013;2000;0,625002;;;
151013;2100;1,025;;;
151013;2200;1,1;;;
151013;2300;1,05;;;
151014;0000;0,333334;;;
151014;0100;1,03333;;;
151014;0200;0,625002;;;
151014;0300;0,150001;;;
151014;0400;0,175;;;
151014;0500;0,1;;;
151014;0600;0,275001;;;
151014;0700;0,391668;;;
151014;0800;0,283334;;;
151014;0900;0,250001;;;
151014;1000;0,233334;;;
151014;1100;0,258334;;;
151014;1200;0,325001;;;
151014;1300;0,266668;;;
151014;1400;0,408334;;;
151014;1500;0,375001;;;
151014;1600;0,316668;;;
151014;1700;0,375001;;;
151014;1800;0,475001;;;
151014;1900;0,733335;;;
151014;2000;0,908335;;;
151014;2100;0,908335;;;
151014;2200;0,491668;;;
151014;2300;0,625002;;;
151015;0000;0,325001;;;
151015;0100;0,183333;;;
151015;0200;0,158334;;;
151015;0300;0,150001;;;
151015;0400;0,141667;;;
151015;0500;0,116667;;;
151015;0600;0,308334;;;
151015;0700;0,641668;;;
151015;0800;0,758334;;;
151015;0900;0,300001;;;
151015;1000;0,266668;;;
151015;1100;0,133333;;;
151015;1200;0,200001;;;
151015;1300;0,291668;;;
151015;1400;0,291668;;;
151015;1500;0,300001;;;
151015;1600;0,425001;;;
151015;1700;0,408334;;;
151015;1800;0,508334;;;
151015;1900;0,841668;;;
151015;2000;1;;;
151015;2100;1,44167;;;
151015;2200;1,25;;;
151015;2300;1,09167;;;
151016;0000;1,60183;;;
151016;0100;1,54842;;;
151016;0200;1,55183;;;
151016;0300;1,64892;;;
151016;0400;1,5205;;;
151016;0500;1,04425;;;
151016;0600;1,19225;;;
151016;0700;0,437168;;;
151016;0800;0,233667;;;
151016;0900;0,220167;;;
151016;1000;0,160501;;;
151016;1100;0,14125;;;
151016;1200;0,140584;;;
151016;1300;0,1415;;;
151016;1400;0,131167;;;
151016;1500;0,127167;;;
151016;1600;0,14725;;;
151016;1700;0,195668;;;
151016;1800;0,338751;;;
151016;1900;0,857251;;;
151016;2000;1,04017;;;
151016;2100;0,992418;;;
151016;2200;0,877501;;;
151016;2300;0,746502;;;
151017;0000;0,404918;;;
151017;0100;0,307834;;;
151017;0200;0,151;;;
151017;0300;0,1;;;
151017;0400;0,1;;;
151017;0500;0,1;;;
151017;0600;0,1;;;
151017;0700;0,14775;;;
151017;0800;0,192918;;;
151017;0900;0,134834;;;
151017;1000;0,185168;;;
151017;1100;0,146918;;;
151017;1200;0,166667;;;
151017;1300;0,131667;;;
151017;1400;0,1;;;
151017;1500;0,1;;;
151017;1600;0,1;;;
151017;1700;0,109167;;;
151017;1800;0,193084;;;
151017;1900;0,394918;;;
151017;2000;0,416501;;;
151017;2100;0,539751;;;
151017;2200;1,67492;;;
151017;2300;1,00208;;;
151018;0000;0,471418;;;
151018;0100;0,399418;;;
151018;0200;0,1885;;;
151018;0300;0,184;;;
151018;0400;0,124917;;;
151018;0500;0,1;;;
151018;0600;0,1;;;
151018;0700;0,104833;;;
151018;0800;0,18925;;;
151018;0900;0,154917;;;
151018;1000;0,251001;;;
151018;1100;0,232167;;;
151018;1200;0,207334;;;
151018;1300;0,203834;;;
151018;1400;0,170501;;;
151018;1500;0,161834;;;
151018;1600;0,191251;;;
151018;1700;0,245833;;;
151018;1800;0,302084;;;
151018;1900;0,376251;;;
151018;2000;0,404751;;;
151018;2100;0,682001;;;
151018;2200;0,688169;;;
151018;2300;0,348501;;;
151019;0000;0,236667;;;
151019;0100;0,255418;;;
151019;0200;0,208833;;;
151019;0300;0,1;;;
151019;0400;0,126251;;;
151019;0500;0,126083;;;
151019;0600;0,224668;;;
151019;0700;0,437418;;;
151019;0800;0,373334;;;
151019;0900;0,325668;;;
151019;1000;0,324834;;;
151019;1100;0,320501;;;
151019;1200;0,397751;;;
151019;1300;0,344251;;;
151019;1400;0,401834;;;
151019;1500;0,377751;;;
151019;1600;;;4,812;
151019;1700;1,05808;;;
151019;1800;1,07142;;;
151019;1900;1,17117;;;
151019;2000;1,25933;;;
151019;2100;1,03083;;;
151019;2200;0,960335;;;
151019;2300;0,831919;;;
151020;0000;0,687334;;;
151020;0100;0,527168;;;
151020;0200;0,520084;;;
151020;0300;0,480751;;;
151020;0400;0,477084;;;
151020;0500;0,478751;;;
151020;0600;0,631751;;;
151020;0700;0,796002;;;
151020;0800;0,798835;;;
151020;0900;0,986585;;;
151020;1000;0,947334;;;
151020;1100;0,868834;;;
151020;1200;0,847919;;;
151020;1300;0,899084;;;
151020;1400;0,797085;;;
151020;1500;0,756668;;;
151020;1600;0,713001;;;
151020;1700;0,742251;;;
151020;1800;0,749834;;;
151020;1900;1,045;;;
151020;2000;1,09842;;;
151020;2100;1,05533;;;
151020;2200;0,976501;;;
151020;2300;0,856502;;;
151021;0000;0,673084;;;
151021;0100;0,632169;;;
151021;0200;0,719668;;;
151021;0300;0,768918;;;
151021;0400;1,38008;;;
151021;0500;1,28125;;;
151021;0600;0,967585;;;
151021;0700;1,16075;;;
151021;0800;1,04092;;;
151021;0900;0,747085;;;
151021;1000;1,08483;;;
151021;1100;1,58167;;;
151021;1200;1,28675;;;
151021;1300;0,966334;;;
151021;1400;0,960835;;;
151021;1500;0,832335;;;
151021;1600;1,0445;;;
151021;1700;1,11683;;;
151021;1800;1,11692;;;
151021;1900;3,29168;;;
151021;2000;2,10126;;;
151021;2100;1,66558;;;
151021;2200;0,898335;;;
151021;2300;0,779752;;;
151022;0000;0,895584;;;
151022;0100;1,024;;;
151022;0200;0,969501;;;
151022;0300;0,747252;;;
151022;0400;1,16608;;;
151022;0500;1,83558;;;
151022;0600;2,45543;;;
151022;0700;3,09801;;;
151022;0800;1,30425;;;
151022;0900;0,874751;;;
151022;1000;0,624084;;;
151022;1100;0,627501;;;
151022;1200;0,616001;;;
151022;1300;0,630752;;;
151022;1400;0,638584;;;
151022;1500;0,618252;;;
151022;1600;0,633418;;;
151022;1700;0,712751;;;
151022;1800;0,869418;;;
151022;1900;1,52775;;;
151022;2000;1,43092;;;
151022;2100;1,97117;;;
151022;2200;1,41967;;;
151022;2300;1,40175;;;
151023;0000;1,099;;;
151023;0100;1,15058;;;
151023;0200;1,03583;;;
151023;0300;1,14975;;;
151023;0400;1,20733;;;
151023;0500;1,15875;;;
151023;0600;1,02475;;;
151023;0700;0,995584;;;
151023;0800;0,902501;;;
151023;0900;0,821001;;;
151023;1000;0,851085;;;
151023;1100;0,878419;;;
151023;1200;0,879668;;;
151023;1300;0,891002;;;
151023;1400;0,864835;;;
151023;1500;0,872085;;;
151023;1600;0,901919;;;
151023;1700;1,02408;;;
151023;1800;1,13658;;;
151023;1900;1,18075;;;
151023;2000;1,29975;;;
151023;2100;1,2825;;;
151023;2200;1,10783;;;
151023;2300;0,793669;;;
151024;0000;0,557335;;;
151024;0100;0,557835;;;
151024;0200;0,558002;;;
151024;0300;0,557669;;;
151024;0400;0,559252;;;
151024;0500;0,559752;;;
151024;0600;0,559834;;;
151024;0700;0,560501;;;
151024;0800;0,561085;;;
151024;0900;0,561834;;;
151024;1000;0,561668;;;
151024;1100;0,496751;;;
151024;1200;0,700252;;;
151024;1300;;;3,10133;
151024;1400;0,702252;;;
151024;1500;0,700668;;;
151024;1600;0,712502;;;
151024;1700;1,0485;;;
151024;1800;1,20567;;;
151024;1900;1,33092;;;
151024;2000;1,33958;;;
151024;2100;2,04659;;;
151024;2200;2,18809;;;
151024;2300;3,01909;;;
151025;0000;2,77376;;;
151025;0100;3,16959;;;
151025;0200;1,52292;;;
151025;0300;1,13192;;;
151025;0400;0,768584;;;
151025;0500;0,645251;;;
151025;0600;0,773584;;;
151025;0700;0,867002;;;
151025;0800;0,744919;;;
151025;0900;1,03083;;;
151025;1000;0,920585;;;
151025;1100;0,638751;;;
151025;1200;0,585835;;;
151025;1300;0,473751;;;
151025;1400;0,499751;;;
151025;1500;0,554085;;;
151025;1600;0,550335;;;
151025;1700;0,664584;;;
151025;1800;0,796002;;;
151025;1900;1,02783;;;
151025;2000;1,09908;;;
151025;2100;1,33867;;;
151025;2200;1,20742;;;
151025;2300;1,45292;;;
151026;0000;1,33917;;;
151026;0100;1,05942;;;
151026;0200;0,909584;;;
151026;0300;0,620502;;;
151026;0400;0,423501;;;
151026;0500;0,500918;;;
151026;0600;0,802252;;;
151026;0700;0,858584;;;
151026;0800;0,677919;;;
151026;0900;0,656919;;;
151026;1000;0,614334;;;
151026;1100;0,646834;;;
151026;1200;0,607501;;;
151026;1300;0,555835;;;
151026;1400;0,647501;;;
151026;1500;0,595334;;;
151026;1600;0,535377;;;
151026;1700;;;5,32217;
151026;1800;0,374751;;;
151026;1900;0,577085;;;
151026;2000;0,767752;;;
151026;2100;0,583669;;;
151026;2200;0,565584;;;
151026;2300;0,485334;;;
151027;0000;0,462168;;;
151027;0100;0,369084;;;
151027;0200;0,184251;;;
151027;0300;0,175668;;;
151027;0400;0,139;;;
151027;0500;0,140167;;;
151027;0600;0,330418;;;
151027;0700;0,325168;;;
151027;0800;0,343918;;;
151027;0900;0,312251;;;
151027;1000;0,359168;;;
151027;1100;0,432501;;;
151027;1200;0,505001;;;
151027;1300;0,374418;;;
151027;1400;0,296584;;;
151027;1500;0,246083;;;
151027;1600;0,311334;;;
151027;1700;0,487084;;;
151027;1800;0,652001;;;
151027;1900;0,634169;;;
151027;2000;1,14517;;;
151027;2100;1,89767;;;
151027;2200;1,32883;;;
151027;2300;0,672918;;;
151028;0000;0,484334;;;
151028;0100;0,348251;;;
151028;0200;0,327084;;;
151028;0300;0,164751;;;
151028;0400;0,184583;;;
151028;0500;0,157418;;;
151028;0600;0,319918;;;
151028;0700;0,473834;;;
151028;0800;0,674335;;;
151028;0900;0,531335;;;
151028;1000;0,283084;;;
151028;1100;0,231;;;
151028;1200;0,207083;;;
151028;1300;0,177001;;;
151028;1400;0,149918;;;
151028;1500;0,148834;;;
151028;1600;0,221583;;;
151028;1700;0,270918;;;
151028;1800;0,363751;;;
151028;1900;0,441168;;;
151028;2000;0,624334;;;
151028;2100;0,417918;;;
151028;2200;0,439418;;;
151028;2300;0,355918;;;
151029;0000;0,317584;;;
151029;0100;0,275668;;;
151029;0200;0,305084;;;
151029;0300;0,263418;;;
151029;0400;0,320418;;;
151029;0500;0,268668;;;
151029;0600;0,296084;;;
151029;0700;0,434168;;;
151029;0800;0,328168;;;
151029;0900;0,404334;;;
151029;1000;0,314334;;;
151029;1100;0,273918;;;
151029;1200;0,305918;;;
151029;1300;0,289251;;;
151029;1400;0,265751;;;
151029;1500;0,267584;;;
151029;1600;0,242084;;;
151029;1700;0,209001;;;
151029;1800;0,312334;;;
151029;1900;0,441334;;;
151029;2000;0,613169;;;
151029;2100;0,630919;;;
151029;2200;0,445584;;;
151029;2300;0,400418;;;
151030;0000;0,392001;;;
151030;0100;0,265834;;;
151030;0200;0,152917;;;
151030;0300;0,1;;;
151030;0400;0,1;;;
151030;0500;0,18925;;;
151030;0600;0,327084;;;
151030;0700;0,533751;;;
151030;0800;0,270251;;;
151030;0900;0,276834;;;
151030;1000;0,273418;;;
151030;1100;0,258168;;;
151030;1200;0,294418;;;
151030;1300;0,275168;;;
151030;1400;0,238168;;;
151030;1500;0,247583;;;
151030;1600;0,273084;;;
151030;1700;0,298918;;;
151030;1800;0,297751;;;
151030;1900;0,425001;;;
151030;2000;0,669751;;;
151030;2100;0,867501;;;
151030;2200;1,22208;;;
151030;2300;1,38167;;;
151031;0000;0,817251;;;
151031;0100;0,229834;;;
151031;0200;0,203501;;;
151031;0300;0,213583;;;
151031;0400;0,135751;;;
151031;0500;0,127584;;;
151031;0600;0,146501;;;
151031;0700;0,111083;;;
151031;0800;0,159501;;;
151031;0900;0,207668;;;
151031;1000;0,198584;;;
151031;1100;0,194334;;;
151031;1200;0,195584;;;
151031;1300;0,16675;;;
151031;1400;0,150833;;;
151031;1500;0,139917;;;
151031;1600;0,13625;;;
151031;1700;0,23625;;;
151031;1800;0,256834;;;
151031;1900;0,288168;;;
151031;2000;0,487501;;;
151031;2100;1,7055;;;
151031;2200;1,1645;;;
151031;2300;0,552252;;;
151101;0000;0,194834;;;
151101;0100;0,2005;;;
151101;0200;0,189667;;;
151101;0300;0,165334;;;
151101;0400;0,157084;;;
151101;0500;0,197751;;;
151101;0600;0,413918;;;
151101;0700;0,1;;;
151101;0800;0,1;;;
151101;0900;0,1;;;
151101;1000;0,10975;;;
151101;1100;0,14375;;;
151101;1200;0,1;;;
151101;1300;0,242001;;;
151101;1400;0,129833;;;
151101;1500;0,127333;;;
151101;1600;0,121917;;;
151101;1700;0,1395;;;
151101;1800;0,185083;;;
151101;1900;0,318918;;;
151101;2000;0,691751;;;
151101;2100;0,736169;;;
151101;2200;0,611335;;;
151101;2300;1,32033;;;
151102;0000;0,797002;;;
151102;0100;0,599252;;;
151102;0200;0,704751;;;
151102;0300;0,449584;;;
151102;0400;0,194751;;;
151102;0500;0,143333;;;
151102;0600;0,324418;;;
151102;0700;0,209418;;;
151102;0800;0,249918;;;
151102;0900;0,197001;;;
151102;1000;0,177167;;;
151102;1100;0,18225;;;
151102;1200;0,186667;;;
151102;1300;0,1485;;;
151102;1400;;;2,84546;
151102;1500;0,190201;;;
151102;1600;;;3,25233;
151102;1700;0,347251;;;
151102;1800;0,179584;;;
151102;1900;0,311918;;;
151102;2000;0,853584;;;
151102;2100;0,447584;;;
151102;2200;0,718001;;;
151102;2300;0,321334;;;
151103;0000;0,358501;;;
151103;0100;0,558584;;;
151103;0200;0,407418;;;
151103;0300;0,417418;;;
151103;0400;0,296168;;;
151103;0500;0,355418;;;
151103;0600;0,524752;;;
151103;0700;0,495918;;;
151103;0800;0,260001;;;
151103;0900;0,363334;;;
151103;1000;0,408001;;;
151103;1100;0,288251;;;
151103;1200;0,12225;;;
151103;1300;0,136084;;;
151103;1400;0,104083;;;
151103;1500;0,1;;;
151103;1600;0,1;;;
151103;1700;0,1;;;
151103;1800;0,105333;;;
151103;1900;0,613752;;;
151103;2000;1,54258;;;
151103;2100;0,463084;;;
151103;2200;0,285918;;;
151103;2300;0,546501;;;
151104;0000;0,434168;;;
151104;0100;0,203167;;;
151104;0200;0,174334;;;
151104;0300;0,312834;;;
151104;0400;0,458001;;;
151104;0500;0,479834;;;
151104;0600;0,815334;;;
151104;0700;0,492751;;;
151104;0800;0,375751;;;
151104;0900;0,231417;;;
151104;1000;0,211583;;;
151104;1100;0,174167;;;
151104;1200;0,190001;;;
151104;1300;0,1;;;
151104;1400;0,1;;;
151104;1500;0,1;;;
151104;1600;0,1;;;
151104;1700;0,130667;;;
151104;1800;0,186167;;;
151104;1900;0,254418;;;
151104;2000;1,09267;;;
151104;2100;0,385334;;;
151104;2200;0,538084;;;
151104;2300;0,621168;;;
151105;0000;0,548251;;;
151105;0100;0,440001;;;
151105;0200;0,443001;;;
151105;0300;0,402501;;;
151105;0400;0,470501;;;
151105;0500;0,368084;;;
151105;0600;1,01042;;;
151105;0700;1,12808;;;
151105;0800;0,427418;;;
151105;0900;0,330334;;;
151105;1000;0,19575;;;
151105;1100;0,202333;;;
151105;1200;0,132668;;;
151105;1300;0,106417;;;
151105;1400;0,1;;;
151105;1500;0,1;;;
151105;1600;0,1;;;
151105;1700;0,126333;;;
151105;1800;0,171834;;;
151105;1900;0,217;;;
151105;2000;0,220167;;;
151105;2100;0,116583;;;
151105;2200;0,179501;;;
151105;2300;0,11375;;;
151106;0000;0,120917;;;
151106;0100;0,1;;;
151106;0200;0,1;;;
151106;0300;0,1;;;
151106;0400;0,1;;;
151106;0500;0,188251;;;
151106;0600;0,555001;;;
151106;0700;0,276001;;;
151106;0800;0,292168;;;
151106;0900;0,164083;;;
151106;1000;0,196584;;;
151106;1100;0,196918;;;
151106;1200;0,156918;;;
151106;1300;0,109833;;;
151106;1400;0,102167;;;
151106;1500;0,1;;;
151106;1600;0,159333;;;
151106;1700;0,140084;;;
151106;1800;0,191583;;;
151106;1900;0,250668;;;
151106;2000;0,264334;;;
151106;2100;0,233751;;;
151106;2200;0,448251;;;
151106;2300;0,372084;;;
151107;0000;0,196333;;;
151107;0100;0,248667;;;
151107;0200;0,120667;;;
151107;0300;0,1;;;
151107;0400;0,1;;;
151107;0500;0,1;;;
151107;0600;0,10775;;;
151107;0700;0,111833;;;
151107;0800;0,158834;;;
151107;0900;0,199084;;;
151107;1000;0,174083;;;
151107;1100;0,197668;;;
151107;1200;0,22875;;;
151107;1300;0,132334;;;
151107;1400;0,124333;;;
151107;1500;0,100333;;;
151107;1600;0,1;;;
151107;1700;0,141167;;;
151107;1800;0,153918;;;
151107;1900;0,231;;;
151107;2000;0,323584;;;
151107;2100;0,304668;;;
151107;2200;0,276001;;;
151107;2300;0,245501;;;
151108;0000;0,199333;;;
151108;0100;0,164083;;;
151108;0200;0,120833;;;
151108;0300;0,107333;;;
151108;0400;0,1005;;;
151108;0500;0,1;;;
151108;0600;0,1;;;
151108;0700;0,11125;;;
151108;0800;0,1;;;
151108;0900;0,117417;;;
151108;1000;0,184334;;;
151108;1100;0,215;;;
151108;1200;0,213583;;;
151108;1300;0,236333;;;
151108;1400;0,22225;;;
151108;1500;0,140167;;;
151108;1600;0,11475;;;
151108;1700;0,269084;;;
151108;1800;0,280334;;;
151108;1900;0,466668;;;
151108;2000;0,554585;;;
151108;2100;0,557168;;;
151108;2200;0,406501;;;
151108;2300;0,371834;;;
151109;0000;0,796251;;;
151109;0100;0,847335;;;
151109;0200;0,316751;;;
151109;0300;0,174834;;;
151109;0400;0,394751;;;
151109;0500;0,438751;;;
151109;0600;0,873835;;;
151109;0700;0,354751;;;
151109;0800;0,207751;;;
151109;0900;0,2405;;;
151109;1000;0,2315;;;
151109;1100;0,241668;;;
151109;1200;0,217668;;;
151109;1300;0,154667;;;
151109;1400;0,14125;;;
151109;1500;0,1174;;;
151109;1600;;0,4375;;
151109;1700;0,529418;;;
151109;1800;0,600752;;;
151109;1900;0,704501;;;
151109;2000;0,775169;;;
151109;2100;0,678334;;;
151109;2200;0,608918;;;
151109;2300;0,538001;;;
151110;0000;0,478751;;;
151110;0100;0,451834;;;
151110;0200;0,426501;;;
151110;0300;0,397501;;;
151110;0400;0,383751;;;
151110;0500;0,419168;;;
151110;0600;0,506168;;;
151110;0700;0,590502;;;
151110;0800;0,615335;;;
151110;0900;0,595502;;;
151110;1000;0,646669;;;
151110;1100;0,626919;;;
151110;1200;0,583752;;;
151110;1300;0,541001;;;
151110;1400;0,541001;;;
151110;1500;0,512835;;;
151110;1600;0,609919;;;
151110;1700;0,636668;;;
151110;1800;0,707419;;;
151110;1900;0,988085;;;
151110;2000;1,10342;;;
151110;2100;3,00001;;;
151110;2200;1,84942;;;
151110;2300;1,89542;;;
151111;0000;0,778085;;;
151111;0100;0,738585;;;
151111;0200;0,590419;;;
151111;0300;0,502834;;;
151111;0400;0,435334;;;
151111;0500;0,423918;;;
151111;0600;0,559752;;;
151111;0700;0,540918;;;
151111;0800;0,504668;;;
151111;0900;0,505502;;;
151111;1000;0,524752;;;
151111;1100;0,527501;;;
151111;1200;0,501752;;;
151111;1300;0,478501;;;
151111;1400;0,450251;;;
151111;1500;0,440918;;;
151111;1600;0,439334;;;
151111;1700;0,454751;;;
151111;1800;0,467001;;;
151111;1900;0,514752;;;
151111;2000;0,561584;;;
151111;2100;0,535252;;;
151111;2200;0,491501;;;
151111;2300;0,458251;;;
151112;0000;0,406418;;;
151112;0100;0,381418;;;
151112;0200;0,379334;;;
151112;0300;0,370084;;;
151112;0400;0,363584;;;
151112;0500;0,420168;;;
151112;0600;0,511252;;;
151112;0700;0,612584;;;
151112;0800;0,595419;;;
151112;0900;0,579668;;;
151112;1000;0,561419;;;
151112;1100;0,532251;;;
151112;1200;0,568419;;;
151112;1300;0,535834;;;
151112;1400;0,566918;;;
151112;1500;0,584251;;;
151112;1600;0,586919;;;
151112;1700;0,616419;;;
151112;1800;0,766584;;;
151112;1900;0,720502;;;
151112;2000;;;2,00755;
151112;2100;0,600501;;;
151112;2200;0,615252;;;
151112;2300;0,480001;;;
151113;0000;0,510419;;;
151113;0100;0,508168;;;
151113;0200;0,547585;;;
151113;0300;0,488584;;;
151113;0400;0,450584;;;
151113;0500;0,451501;;;
151113;0600;0,578001;;;
151113;0700;0,612751;;;
151113;0800;0,672752;;;
151113;0900;0,634085;;;
151113;1000;0,712751;;;
151113;1100;0,757585;;;
151113;1200;0,730501;;;
151113;1300;0,602084;;;
151113;1400;0,674751;;;
151113;1500;0,631751;;;
151113;1600;0,612334;;;
151113;1700;0,626168;;;
151113;1800;0,627918;;;
151113;1900;0,628419;;;
151113;2000;0,618001;;;
151113;2100;0,606752;;;
151113;2200;0,535252;;;
151113;2300;0,533169;;;
151114;0000;0,476834;;;
151114;0100;0,456834;;;
151114;0200;0,456251;;;
151114;0300;0,456334;;;
151114;0400;0,407668;;;
151114;0500;0,445251;;;
151114;0600;0,436751;;;
151114;0700;0,454751;;;
151114;0800;0,495751;;;
151114;0900;0,508084;;;
151114;1000;0,504834;;;
151114;1100;0,572702;;;
151114;1200;;;99,1273;
151114;1300;0,441001;;;
151114;1400;0,498918;;;
151114;1500;0,530751;;;
151114;1600;0,562669;;;
151114;1700;0,561419;;;
151114;1800;0,693419;;;
151114;1900;0,678334;;;
151114;2000;0,800335;;;
151114;2100;0,805251;;;
151114;2200;0,941419;;;
151114;2300;0,705834;;;
151115;0000;0,515334;;;
151115;0100;0,476918;;;
151115;0200;0,442501;;;
151115;0300;0,419751;;;
151115;0400;0,417501;;;
151115;0500;0,404668;;;
151115;0600;0,421418;;;
151115;0700;0,502169;;;
151115;0800;0,528584;;;
151115;0900;0,519752;;;
151115;1000;0,585419;;;
151115;1100;0,568252;;;
151115;1200;0,571419;;;
151115;1300;0,644669;;;
151115;1400;0,593501;;;
151115;1500;0,582834;;;
151115;1600;0,588585;;;
151115;1700;0,625834;;;
151115;1800;0,592169;;;
151115;1900;0,708168;;;
151115;2000;0,743252;;;
151115;2100;0,822584;;;
151115;2200;0,801501;;;
151115;2300;1,25883;;;
151116;0000;0,344668;;;
151116;0100;0,509751;;;
151116;0200;0,233167;;;
151116;0300;0,131083;;;
151116;0400;0,1;;;
151116;0500;0,205333;;;
151116;0600;0,338501;;;
151116;0700;0,659501;;;
151116;0800;0,458084;;;
151116;0900;0,510419;;;
151116;1000;0,233167;;;
151116;1100;0,297668;;;
151116;1200;0,326251;;;
151116;1300;0,326084;;;
151116;1400;0,513168;;;
151116;1500;0,419668;;;
151116;1600;0,459418;;;
151116;1700;;0,421287;;
151116;1800;0,486701;;;
151116;1900;0,726085;;;
151116;2000;0,651669;;;
151116;2100;0,730418;;;
151116;2200;0,625918;;;
151116;2300;0,791334;;;
151117;0000;0,435501;;;
151117;0100;0,296001;;;
151117;0200;0,258918;;;
151117;0300;0,160001;;;
151117;0400;0,175584;;;
151117;0500;0,126417;;;
151117;0600;0,300168;;;
151117;0700;0,429251;;;
151117;0800;0,376418;;;
151117;0900;0,445584;;;
151117;1000;0,406084;;;
151117;1100;0,589252;;;
151117;1200;0,495501;;;
151117;1300;0,582584;;;
151117;1400;1,24783;;;
151117;1500;0,629918;;;
151117;1600;0,595168;;;
151117;1700;1,05825;;;
151117;1800;0,964419;;;
151117;1900;0,860668;;;
151117;2000;1,37442;;;
151117;2100;1,70208;;;
151117;2200;1,07083;;;
151117;2300;0,676334;;;
151118;0000;0,978751;;;
151118;0100;0,610252;;;
151118;0200;0,387168;;;
151118;0300;0,340334;;;
151118;0400;0,315418;;;
151118;0500;0,296751;;;
151118;0600;0,667918;;;
151118;0700;0,570584;;;
151118;0800;0,429251;;;
151118;0900;0,327168;;;
151118;1000;0,318834;;;
151118;1100;0,351668;;;
151118;1200;0,390918;;;
151118;1300;0,417084;;;
151118;1400;0,360834;;;
151118;1500;0,295918;;;
151118;1600;0,298751;;;
151118;1700;0,348251;;;
151118;1800;0,408168;;;
151118;1900;0,845669;;;
151118;2000;0,614585;;;
151118;2100;0,722419;;;
151118;2200;0,669002;;;
151118;2300;0,779168;;;
151119;0000;0,729252;;;
151119;0100;0,689169;;;
151119;0200;0,485584;;;
151119;0300;0,253501;;;
151119;0400;0,149333;;;
151119;0500;0,256834;;;
151119;0600;0,408584;;;
151119;0700;0,406418;;;
151119;0800;0,491334;;;
151119;0900;0,515835;;;
151119;1000;0,496501;;;
151119;1100;0,645418;;;
151119;1200;0,461668;;;
151119;1300;0,321418;;;
151119;1400;0,312001;;;
151119;1500;0,487418;;;
151119;1600;0,553501;;;
151119;1700;0,669918;;;
151119;1800;0,612168;;;
151119;1900;0,712169;;;
151119;2000;0,664501;;;
151119;2100;0,495334;;;
151119;2200;0,491668;;;
151119;2300;0,617501;;;
151120;0000;0,310001;;;
151120;0100;0,266334;;;
151120;0200;0,330584;;;
151120;0300;0,22575;;;
151120;0400;0,18225;;;
151120;0500;0,224417;;;
151120;0600;0,338001;;;
151120;0700;0,398668;;;
151120;0800;0,303918;;;
151120;0900;0,344834;;;
151120;1000;0,315168;;;
151120;1100;0,315584;;;
151120;1200;0,399251;;;
151120;1300;0,257168;;;
151120;1400;0,262501;;;
151120;1500;0,246334;;;
151120;1600;0,249834;;;
151120;1700;0,24175;;;
151120;1800;0,288334;;;
151120;1900;0,432501;;;
151120;2000;0,706501;;;
151120;2100;1,13642;;;
151120;2200;0,765669;;;
151120;2300;0,753334;;;
151121;0000;1,978;;;
151121;0100;0,795835;;;
151121;0200;0,477418;;;
151121;0300;0,407251;;;
151121;0400;0,385918;;;
151121;0500;0,374251;;;
151121;0600;0,266084;;;
151121;0700;0,113;;;
151121;0800;0,186584;;;
151121;0900;0,236418;;;
151121;1000;0,227;;;
151121;1100;0,201083;;;
151121;1200;0,196333;;;
151121;1300;0,171083;;;
151121;1400;0,201917;;;
151121;1500;0,136084;;;
151121;1600;0,233167;;;
151121;1700;0,276501;;;
151121;1800;0,275001;;;
151121;1900;0,376501;;;
151121;2000;0,775418;;;
151121;2100;1,28725;;;
151121;2200;1,60658;;;
151121;2300;0,956418;;;
151122;0000;1,09942;;;
151122;0100;0,739168;;;
151122;0200;0,942669;;;
151122;0300;0,726834;;;
151122;0400;0,557084;;;
